,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,age
260,20141202,780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,47.6362,-122.302,103
261,20141024,237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,47.4207,-122.29,54
262,20141216,525000.0,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,47.6154,-122.04700000000001,35
263,20150428,425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,0,47.5964,-122.29899999999999,85
264,20141027,369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,0,47.4683,-122.43799999999999,78
265,20140519,290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,47.4045,-122.171,26
266,20140929,285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,47.5544,-122.35799999999999,60
267,20140814,415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,47.6802,-122.29,77
268,20150409,272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,47.2988,-122.37100000000001,36
269,20150504,2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,47.6312,-122.223,7
270,20141007,1365000.0,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,47.7285,-122.042,25
271,20150501,436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,47.7107,-122.352,76
272,20141017,210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,47.3271,-122.323,47
273,20140925,236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,47.5053,-122.255,53
274,20141124,331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,500,47.6601,-122.4,11
275,20150320,365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,47.4145,-122.166,9
276,20150127,450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,47.4672,-122.165,55
277,20141113,770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,47.7618,-122.26100000000001,0
278,20150505,455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,47.3828,-122.071,18
279,20150505,405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,47.5362,-122.26799999999999,107
280,20140703,304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,47.3954,-122.206,45
281,20150227,170000.0,2,1.0,860,5265,1.0,0,0,3,6,860,0,47.5048,-122.272,84
282,20150513,2050000.0,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,47.6166,-122.287,21
283,20140630,780000.0,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,47.6811,-122.025,9
284,20150410,330000.0,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,47.7486,-122.23,27
285,20140905,370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,47.3846,-122.169,22
286,20141017,467000.0,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,47.7564,-122.14399999999999,35
287,20150209,405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,47.7198,-122.193,35
288,20140702,675000.0,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,47.5461,-122.15100000000001,29
289,20140812,500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,47.5712,-122.14299999999999,60
290,20140723,389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,47.4281,-122.34299999999999,46
291,20150224,630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,47.7128,-122.223,40
292,20141022,360000.0,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,47.3341,-122.255,22
293,20141002,580000.0,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,47.5399,-122.181,28
294,20140709,550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,47.5717,-122.375,85
295,20140710,879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,47.5951,-122.01700000000001,20
296,20140822,265000.0,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,47.3536,-122.14399999999999,21
297,20150304,446500.0,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,47.5084,-122.154,25
298,20140602,404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,47.5586,-122.311,51
299,20140529,267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,47.4427,-122.274,57
300,20140624,3075000.0,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,47.6053,-122.07700000000001,12
301,20140811,335000.0,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,47.3494,-122.301,16
302,20140619,576000.0,3,2.5,1940,9000,1.0,0,0,4,7,970,970,47.6933,-122.39299999999999,66
303,20150401,208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,47.3537,-122.0,9
304,20150115,315000.0,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,47.476000000000006,-122.337,51
305,20150217,725000.0,3,1.75,1920,3300,1.0,0,0,4,8,960,960,47.6239,-122.29799999999999,102
306,20150403,550000.0,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,47.7776,-122.384,50
307,20140612,610750.0,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,47.6459,-122.05799999999999,30
308,20150228,550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,47.6692,-122.29700000000001,107
309,20150108,665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,47.5376,-122.18,55
310,20150209,834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,47.601000000000006,-122.294,87
311,20141023,201000.0,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,47.528999999999996,-121.837,99
312,20140502,2384000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,47.6345,-122.367,93
313,20140618,1384000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,47.5503,-122.102,17
314,20141209,1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,47.5503,-122.102,17
315,20141105,305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,47.4441,-122.125,35
316,20150408,487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,47.7357,-122.333,67
317,20150511,390000.0,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,47.346000000000004,-122.15700000000001,27
318,20140723,548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,47.6638,-122.345,98
319,20141122,268750.0,4,1.0,800,8775,1.0,0,0,3,6,800,0,47.48,-122.336,71
320,20140513,819900.0,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,47.6759,-122.15100000000001,1
321,20141023,520000.0,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,47.5162,-122.057,30
322,20140721,230000.0,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,47.2639,-122.25200000000001,11
323,20150202,240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,47.2929,-122.37100000000001,46
324,20140905,232000.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,47.4957,-122.352,30
325,20150311,240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,47.4957,-122.352,31
326,20141027,274975.0,3,2.5,3030,45004,2.0,0,0,3,9,3030,0,47.7721,-122.09299999999999,27
327,20140905,740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,47.644,-122.319,92
328,20150428,186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,47.472,-122.344,63
329,20140725,790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,47.592,-122.166,37
330,20140916,880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,47.669,-122.275,12
331,20150416,279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,47.42,-122.323,60
332,20140729,295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,47.1913,-122.012,23
333,20150408,640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,47.6666,-122.331,91
334,20140703,940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,47.5639,-122.21700000000001,46
335,20141007,260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,47.3483,-122.052,11
336,20140602,559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,47.7648,-122.164,10
337,20140722,791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,47.6794,-122.35700000000001,103
338,20140826,265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,47.7535,-122.354,60
339,20150501,245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,47.4945,-122.22,61
340,20150424,485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,47.6945,-122.09299999999999,53
341,20141106,684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,47.5222,-122.15700000000001,4
342,20140909,425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,47.7222,-122.32,57
343,20141017,309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,47.3796,-122.49,23
344,20140718,552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,47.5374,-121.875,12
345,20140723,165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,47.4897,-122.24,71
346,20141229,239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,47.4897,-122.24,71
347,20141205,320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,47.4716,-122.07799999999999,84
348,20141021,206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,47.3581,-122.17299999999999,27
349,20150416,387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,47.7713,-122.307,42
350,20140604,299000.0,1,0.75,560,12120,1.0,0,0,3,4,560,0,47.675,-121.854,47
351,20140922,855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,47.5603,-122.22200000000001,49
352,20150126,315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,47.4147,-122.337,61
353,20141203,437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,47.68,-122.353,107
354,20150324,252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,47.3117,-122.27,46
355,20140604,375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,47.543,-122.28,59
356,20140806,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,47.3607,-122.03399999999999,9
357,20141006,420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,47.5759,-122.137,60
358,20140505,900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,47.6891,-122.15899999999999,60
359,20140805,679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,47.565,-122.381,14
360,20140605,463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,47.6359,-121.97399999999999,22
361,20140828,380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,47.4769,-122.141,36
362,20141210,329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,47.3845,-122.029,20
363,20140819,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,47.6743,-122.184,1
364,20140917,795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,47.5651,-122.164,48
365,20150130,465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,47.4853,-121.709,21
366,20150326,673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,47.4508,-122.359,13
367,20141001,810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,47.6375,-122.016,23
368,20150423,785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,47.5944,-122.042,26
369,20141120,338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,47.4888,-122.182,28
370,20141204,280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,47.5112,-122.19,21
371,20141001,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,47.7711,-122.34100000000001,60
372,20150324,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,47.7711,-122.34100000000001,61
373,20141223,380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,47.2813,-122.345,10
374,20140811,297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,47.5038,-122.189,20
375,20140520,730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,47.5823,-121.97,10
376,20140609,450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,47.7164,-122.304,74
377,20141027,275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,47.3624,-122.045,17
378,20150429,595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,47.6831,-122.329,55
379,20150421,435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,47.592,-122.307,1
380,20140916,270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,47.7461,-122.195,60
381,20140805,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,47.7268,-122.06,28
382,20150313,389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,47.7237,-121.959,14
383,20150121,560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,47.6283,-122.095,47
384,20140728,1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,47.5543,-122.148,16
385,20141111,799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,47.5483,-122.226,45
386,20140625,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,47.7591,-122.146,31
387,20140515,252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,47.4612,-122.169,35
388,20140905,403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,47.4987,-122.365,21
389,20140801,385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,47.772,-122.35799999999999,60
390,20141210,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,47.5287,-122.35,57
391,20140917,490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,47.6109,-122.11399999999999,35
392,20140618,330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,47.7736,-121.90100000000001,9
393,20140512,927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,47.6294,-122.21799999999999,61
394,20140728,1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,47.5634,-122.213,31
395,20150430,330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,47.7405,-122.241,65
396,20150309,530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,47.5976,-122.118,57
397,20140623,365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,47.5722,-122.12899999999999,52
398,20140619,378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,47.5644,-122.289,3
399,20140619,269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,47.4556,-122.15700000000001,46
400,20150306,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,47.6055,-122.305,7
401,20140825,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,47.1775,-122.022,40
402,20150422,352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,47.6879,-122.385,78
403,20150224,437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,47.4807,-121.779,21
404,20140618,322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,47.3845,-122.03200000000001,20
405,20140912,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,47.5815,-122.402,13
406,20140806,450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,47.6609,-122.344,13
407,20150417,278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,47.3163,-122.18799999999999,17
408,20150427,364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,47.4309,-122.191,20
409,20140911,840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,47.401,-122.02600000000001,28
410,20150318,268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,47.403999999999996,-122.191,24
411,20140716,517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,0,47.3889,-122.48200000000001,8
412,20141104,632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,47.7718,-122.095,36
413,20140723,577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,47.7067,-122.2,19
414,20150212,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,47.504,-122.227,95
415,20140909,570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,47.7015,-122.164,47
416,20140626,563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,47.5753,-121.95,50
417,20150105,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,47.7448,-122.333,53
418,20141223,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,47.7318,-121.98200000000001,2
419,20140710,1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,47.5954,-121.95,15
420,20141203,482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,47.6885,-122.337,73
421,20140730,625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,47.5724,-122.179,59
422,20141219,538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,47.5272,-122.169,26
423,20150107,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,47.4334,-122.161,30
424,20140717,375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,47.6073,-122.30799999999999,105
425,20150403,245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,47.3592,-122.046,19
426,20141114,310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,47.4546,-122.337,40
427,20150225,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,47.6408,-122.219,39
428,20140506,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,47.7245,-122.2,43
429,20150512,365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,47.4362,-122.178,10
430,20141028,328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,47.3739,-122.156,24
431,20140908,988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,47.7205,-122.12700000000001,27
432,20140722,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,47.6636,-122.33,92
433,20140903,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,47.4324,-122.197,9
434,20140919,525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,47.7734,-122.22399999999999,11
435,20140916,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,47.559,-122.164,0
436,20140821,722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,47.633,-122.041,31
437,20150312,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,47.6954,-122.103,24
438,20140708,438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,47.6776,-122.318,14
439,20140916,578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,47.504,-122.382,37
440,20140923,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,47.2613,-122.255,60
441,20140722,196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,47.3417,-122.271,40
442,20140715,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,47.6694,-122.275,61
443,20150422,350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,47.4056,-121.955,35
444,20140819,205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,47.3838,-122.289,54
445,20141202,400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,47.7487,-122.08200000000001,46
446,20141110,1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,47.5534,-122.07799999999999,9
447,20150319,505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,47.7355,-122.18,43
448,20141009,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,47.7206,-122.211,39
449,20141105,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,47.7691,-122.262,37
450,20150502,1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,710,47.7183,-122.258,16
451,20141231,333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,47.7736,-122.214,49
452,20150222,232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,47.361999999999995,-122.029,39
453,20150421,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,47.5698,-122.12100000000001,32
454,20141014,811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,47.5505,-122.221,54
455,20140520,551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,47.7605,-122.234,13
456,20150108,496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,47.7356,-122.15700000000001,21
457,20141126,705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,47.3844,-122.43799999999999,34
458,20140612,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,47.4904,-122.226,48
459,20150128,255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,47.3663,-122.089,29
460,20140626,1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450,0,47.5637,-122.12299999999999,7
461,20150305,348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0,47.3759,-122.125,26
462,20141104,230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,47.3912,-122.167,29
463,20141209,359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,47.3305,-122.37100000000001,26
464,20141112,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,47.7617,-122.35700000000001,61
465,20140523,80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0,47.6499,-121.90899999999999,102
466,20141201,465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,47.7311,-122.353,60
467,20141015,325000.0,4,2.5,1850,7324,2.0,0,0,3,8,1850,0,47.3701,-122.10700000000001,17
468,20150107,340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,47.4857,-122.318,68
469,20150106,342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,47.3724,-122.042,22
470,20140623,290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,47.4855,-122.266,31
471,20150213,868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,47.6336,-122.064,15
472,20141113,1199000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,47.717,-122.281,1
473,20141014,1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,47.6332,-122.066,14
474,20140811,859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,47.5906,-122.06200000000001,3
475,20140808,520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,47.5461,-121.99799999999999,11
476,20140711,460000.0,3,2.5,1610,2527,2.0,0,2,3,9,1080,530,47.5674,-122.29,9
477,20140901,438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,47.6943,-122.29,65
478,20150406,315000.0,2,1.0,630,6550,1.0,0,0,3,5,630,0,47.5486,-122.38,97
479,20140718,590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,47.6658,-122.18799999999999,39
480,20141104,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,47.5772,-122.15299999999999,59
481,20140603,328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,47.3875,-122.161,24
482,20150325,849950.0,3,3.0,2990,9773,2.0,0,0,4,8,2990,0,47.6344,-122.17399999999999,42
483,20141027,525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450,47.5275,-122.391,64
484,20150410,1385000.0,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,47.6179,-122.005,22
485,20150428,295000.0,4,2.5,2160,7725,1.0,0,0,4,8,1460,700,47.3078,-122.37799999999999,37
486,20140711,1067000.0,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,47.5521,-122.137,16
487,20140721,207950.0,2,2.0,890,5000,1.0,0,0,3,6,890,0,47.5158,-122.264,97
488,20141216,699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,47.5985,-121.977,12
489,20150210,1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400,0,47.5645,-122.08200000000001,38
490,20141120,452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960,620,47.6734,-122.154,51
491,20150205,370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680,0,47.4734,-122.186,28
492,20150127,232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0,47.3811,-122.087,47
493,20141030,669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,47.7081,-122.215,54
494,20140614,397500.0,3,2.0,1510,6710,1.0,0,0,3,7,1070,440,47.7193,-122.21600000000001,42
495,20140512,490000.0,2,2.5,1230,1391,2.0,0,0,3,8,870,360,47.6192,-122.301,10
496,20150128,725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710,400,47.5836,-122.387,12
497,20140917,299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610,1470,47.3841,-122.28399999999999,56
498,20140818,625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,47.5872,-122.39,114
499,20141106,437500.0,3,2.5,2120,4500,2.0,0,0,3,7,2120,0,47.5322,-121.88,14
500,20150510,650000.0,4,2.5,3180,5438,2.0,0,0,3,9,3180,0,47.5416,-121.86399999999999,12
501,20140519,475000.0,2,1.0,1490,3825,1.0,0,0,3,7,860,630,47.6799,-122.381,85
502,20140502,342000.0,3,2.0,1930,11947,1.0,0,0,4,8,1930,0,47.3672,-122.15100000000001,48
503,20141015,1197350.0,4,2.5,2770,7800,2.0,0,0,3,10,2770,0,47.684,-122.205,15
504,20150210,280000.0,3,1.5,1670,11610,1.0,0,0,4,7,1670,0,47.4404,-122.191,52
505,20140521,240000.0,2,1.75,1330,7200,1.0,0,0,3,7,1330,0,47.4467,-122.281,21
506,20140527,529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,47.6729,-122.363,90
507,20150202,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,47.5346,-122.385,74
508,20140508,615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,47.6454,-122.37299999999999,68
509,20140612,1485000.0,4,3.75,4030,10800,2.0,0,0,3,10,4030,0,47.6821,-122.196,8
510,20150505,585000.0,4,1.75,2430,7559,1.0,0,0,4,8,1580,850,47.7206,-122.11,34
511,20150305,480000.0,4,2.5,2600,7787,2.0,0,0,3,8,2600,0,47.4877,-122.139,10
512,20140721,1095000.0,5,3.5,4410,57063,2.0,0,0,4,9,4410,0,47.6554,-122.01799999999999,24
513,20141105,290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330,0,47.7343,-122.34700000000001,65
514,20140820,615000.0,3,1.75,1900,5000,1.0,0,0,5,7,950,950,47.5789,-122.39299999999999,63
515,20150311,300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,47.7439,-122.339,65
516,20141029,308000.0,3,1.0,1980,39150,1.5,0,0,3,6,1580,400,47.3818,-122.225,82
517,20150507,750000.0,3,2.5,2400,7745,2.0,0,0,3,9,2400,0,47.6734,-122.17299999999999,14
518,20141114,2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,47.6415,-122.285,98
519,20140805,890000.0,4,3.25,3180,194278,2.0,0,0,3,10,3180,0,47.4711,-122.084,9
520,20150325,288000.0,3,1.0,1190,7560,1.0,0,0,5,6,1190,0,47.452,-122.177,57
521,20140906,190000.0,2,1.0,630,6000,1.0,0,0,3,6,630,0,47.4973,-122.221,9
